# Population MHI	Etelis_ECO244,Etelis_ECO245,Etelis_ECO246,Etelis_ECO247,Etelis_ECO248,Etelis_ECO250,Etelis_ECO251,Etelis_ECO252,Etelis_ECO253,Etelis_ECO254,Etelis_ECO255,Etelis_ECO256,Etelis_ECO257,Etelis_ECO529
# Population Japan	Etelis_JAP01,Etelis_JAP02,Etelis_JAP03,Etelis_JAP04,Etelis_JAP05,Etelis_JAP06,Etelis_JAP07,Etelis_JAP08,Etelis_JAP09,Etelis_JAP10,Etelis_JAP11,Etelis_JAP12,Etelis_JAP14,Etelis_JAP15
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
1680	MHI	Japan	un	11554	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
1689	MHI	Japan	un	11883	-0.00750	-1.00000	-1.00000	-0.00487	-1.00000	-1.00000	-0.00487	-1.00000	-1.00000	0.00094	-1.00000	-1.00000
1744	MHI	Japan	un	12977	0.05556	-1.00000	-1.00000	0.00475	-1.00000	-1.00000	0.00475	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
1921	MHI	Japan	un	13642	-0.03704	-1.00000	-1.00000	-0.00570	-1.00000	-1.00000	-0.00570	-1.00000	-1.00000	0.00041	-1.00000	-1.00000
1985	MHI	Japan	un	14335	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
2036	MHI	Japan	un	14637	0.00805	-1.00000	-1.00000	-0.00596	-1.00000	-1.00000	-0.00596	-1.00000	-1.00000	0.00118	-1.00000	-1.00000
2142	MHI	Japan	un	14937	-0.02423	-1.00000	-1.00000	-0.00761	-1.00000	-1.00000	-0.00761	-1.00000	-1.00000	0.00066	-1.00000	-1.00000
2435	MHI	Japan	un	16050	0.01481	-1.00000	-1.00000	-0.00132	-1.00000	-1.00000	-0.00132	-1.00000	-1.00000	0.00060	-1.00000	-1.00000
2456	MHI	Japan	un	16351	-0.01205	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00054	-1.00000	-1.00000
2508	MHI	Japan	un	16746	0.03704	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
2514	MHI	Japan	un	17134	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
2532	MHI	Japan	un	17436	0.00000	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
2605	MHI	Japan	un	17738	-0.01687	-1.00000	-1.00000	-0.01088	-1.00000	-1.00000	-0.01088	-1.00000	-1.00000	0.00153	-1.00000	-1.00000
2643	MHI	Japan	un	18340	0.00000	-1.00000	-1.00000	0.00442	-1.00000	-1.00000	0.00442	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
2665	MHI	Japan	un	18641	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
2694	MHI	Japan	un	18944	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
2787	MHI	Japan	un	19279	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
2836	MHI	Japan	un	19579	0.00000	-1.00000	-1.00000	-0.00286	-1.00000	-1.00000	-0.00286	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
2872	MHI	Japan	un	19952	-0.02894	-1.00000	-1.00000	-0.00568	-1.00000	-1.00000	-0.00568	-1.00000	-1.00000	0.00053	-1.00000	-1.00000
2922	MHI	Japan	un	20258	0.05856	-1.00000	-1.00000	0.00883	-1.00000	-1.00000	0.00883	-1.00000	-1.00000	0.00152	-1.00000	-1.00000
2963	MHI	Japan	un	20559	-0.02680	-1.00000	-1.00000	-0.00962	-1.00000	-1.00000	-0.00962	-1.00000	-1.00000	0.00127	-1.00000	-1.00000
2966	MHI	Japan	un	20866	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
2981	MHI	Japan	un	21177	0.00077	-1.00000	-1.00000	0.00047	-1.00000	-1.00000	0.00047	-1.00000	-1.00000	0.00086	-1.00000	-1.00000
3014	MHI	Japan	un	21463	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
3032	MHI	Japan	un	21765	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
3077	MHI	Japan	un	22124	0.07407	-1.00000	-1.00000	0.00881	-1.00000	-1.00000	0.00881	-1.00000	-1.00000	0.00059	-1.00000	-1.00000
3121	MHI	Japan	un	22491	0.01953	-1.00000	-1.00000	0.01161	-1.00000	-1.00000	0.01161	-1.00000	-1.00000	0.00068	-1.00000	-1.00000
3138	MHI	Japan	un	22904	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
3302	MHI	Japan	un	23211	0.03704	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
3325	MHI	Japan	un	23515	0.00000	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
3337	MHI	Japan	un	23856	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
3415	MHI	Japan	un	24157	0.02469	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00029	-1.00000	-1.00000
3481	MHI	Japan	un	24794	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
3503	MHI	Japan	un	25096	0.02469	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
3559	MHI	Japan	un	25398	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
3563	MHI	Japan	un	25793	0.01481	-1.00000	-1.00000	0.00500	-1.00000	-1.00000	0.00500	-1.00000	-1.00000	0.00059	-1.00000	-1.00000
3633	MHI	Japan	un	26094	0.00166	-1.00000	-1.00000	-0.00267	-1.00000	-1.00000	-0.00267	-1.00000	-1.00000	0.00056	-1.00000	-1.00000
3700	MHI	Japan	un	26401	-0.00247	-1.00000	-1.00000	-0.00446	-1.00000	-1.00000	-0.00446	-1.00000	-1.00000	0.00164	-1.00000	-1.00000
3731	MHI	Japan	un	26706	0.01852	-1.00000	-1.00000	-0.00132	-1.00000	-1.00000	-0.00132	-1.00000	-1.00000	0.00040	-1.00000	-1.00000
3753	MHI	Japan	un	27064	-0.02120	-1.00000	-1.00000	0.00208	-1.00000	-1.00000	0.00208	-1.00000	-1.00000	0.00122	-1.00000	-1.00000
3807	MHI	Japan	un	27641	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
3838	MHI	Japan	un	27948	0.02896	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	0.00093	-1.00000	-1.00000
3844	MHI	Japan	un	28250	0.02469	-1.00000	-1.00000	0.00011	-1.00000	-1.00000	0.00011	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
3860	MHI	Japan	un	28554	-0.01416	-1.00000	-1.00000	0.00193	-1.00000	-1.00000	0.00193	-1.00000	-1.00000	0.00055	-1.00000	-1.00000
3949	MHI	Japan	un	29197	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4093	MHI	Japan	un	29500	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4105	MHI	Japan	un	29801	0.01235	-1.00000	-1.00000	0.00047	-1.00000	-1.00000	0.00047	-1.00000	-1.00000	0.00066	-1.00000	-1.00000
4113	MHI	Japan	un	30128	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4134	MHI	Japan	un	30428	-0.01818	-1.00000	-1.00000	-0.00132	-1.00000	-1.00000	-0.00132	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
4181	MHI	Japan	un	30729	0.00054	-1.00000	-1.00000	0.00347	-1.00000	-1.00000	0.00347	-1.00000	-1.00000	0.00059	-1.00000	-1.00000
4244	MHI	Japan	un	31030	0.00067	-1.00000	-1.00000	0.00022	-1.00000	-1.00000	0.00022	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
4333	MHI	Japan	un	31492	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
4388	MHI	Japan	un	31794	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
4401	MHI	Japan	un	32112	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4402	MHI	Japan	un	32413	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4527	MHI	Japan	un	33346	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4538	MHI	Japan	un	33647	0.00210	-1.00000	-1.00000	0.00033	-1.00000	-1.00000	0.00033	-1.00000	-1.00000	0.00045	-1.00000	-1.00000
4598	MHI	Japan	un	33948	-0.01528	-1.00000	-1.00000	-0.02257	-1.00000	-1.00000	-0.02257	-1.00000	-1.00000	0.00294	-1.00000	-1.00000
4632	MHI	Japan	un	34197	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
4711	MHI	Japan	un	34499	-0.02103	-1.00000	-1.00000	-0.01870	-1.00000	-1.00000	-0.01870	-1.00000	-1.00000	0.00136	-1.00000	-1.00000
4822	MHI	Japan	un	34804	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
4826	MHI	Japan	un	35203	0.00210	-1.00000	-1.00000	0.00033	-1.00000	-1.00000	0.00033	-1.00000	-1.00000	0.00045	-1.00000	-1.00000
4833	MHI	Japan	un	35504	0.02469	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
4860	MHI	Japan	un	35805	0.02910	-1.00000	-1.00000	0.02828	-1.00000	-1.00000	0.02828	-1.00000	-1.00000	0.00227	-1.00000	-1.00000
4872	MHI	Japan	un	36026	-0.00823	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00070	-1.00000	-1.00000
4882	MHI	Japan	un	36418	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
4956	MHI	Japan	un	36719	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000	0.00016	-1.00000	-1.00000	0.00043	-1.00000	-1.00000
5028	MHI	Japan	un	37055	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
5214	MHI	Japan	un	37662	0.02469	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00029	-1.00000	-1.00000
5228	MHI	Japan	un	38030	-0.02439	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	0.00034	-1.00000	-1.00000
5440	MHI	Japan	un	38334	-0.02407	-1.00000	-1.00000	-0.00753	-1.00000	-1.00000	-0.00753	-1.00000	-1.00000	0.00067	-1.00000	-1.00000
5508	MHI	Japan	un	38639	-0.03704	-1.00000	-1.00000	-0.00275	-1.00000	-1.00000	-0.00275	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
5522	MHI	Japan	un	39039	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
5657	MHI	Japan	un	39359	0.03704	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
5664	MHI	Japan	un	39764	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
5670	MHI	Japan	un	40065	-0.03704	-1.00000	-1.00000	-0.03846	-1.00000	-1.00000	-0.03846	-1.00000	-1.00000	0.00132	-1.00000	-1.00000
5767	MHI	Japan	un	40741	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
5944	MHI	Japan	un	41344	-0.02439	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
6408	MHI	Japan	un	41938	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
6538	MHI	Japan	un	42260	-0.03101	-1.00000	-1.00000	-0.00879	-1.00000	-1.00000	-0.00879	-1.00000	-1.00000	0.00092	-1.00000	-1.00000
6585	MHI	Japan	un	42737	0.01852	-1.00000	-1.00000	0.01069	-1.00000	-1.00000	0.01069	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
6597	MHI	Japan	un	43043	0.00117	-1.00000	-1.00000	0.00252	-1.00000	-1.00000	0.00252	-1.00000	-1.00000	0.00081	-1.00000	-1.00000
6800	MHI	Japan	un	43644	0.02116	-1.00000	-1.00000	-0.00099	-1.00000	-1.00000	-0.00099	-1.00000	-1.00000	0.00070	-1.00000	-1.00000
6848	MHI	Japan	un	44000	0.03704	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00284	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
6868	MHI	Japan	un	44304	0.01058	-1.00000	-1.00000	-0.00272	-1.00000	-1.00000	-0.00272	-1.00000	-1.00000	0.00082	-1.00000	-1.00000
6883	MHI	Japan	un	44608	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
6976	MHI	Japan	un	44928	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
7005	MHI	Japan	un	45328	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
7031	MHI	Japan	un	45659	-0.02439	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	0.00034	-1.00000	-1.00000
7158	MHI	Japan	un	46531	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
7328	MHI	Japan	un	46833	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
7342	MHI	Japan	un	47135	0.00259	-1.00000	-1.00000	0.00955	-1.00000	-1.00000	0.00955	-1.00000	-1.00000	0.00125	-1.00000	-1.00000
7384	MHI	Japan	un	47456	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
7460	MHI	Japan	un	47762	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
7490	MHI	Japan	un	48124	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
7650	MHI	Japan	un	49484	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
7687	MHI	Japan	un	49786	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
7748	MHI	Japan	un	50091	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
7794	MHI	Japan	un	50479	0.00030	-1.00000	-1.00000	-0.00614	-1.00000	-1.00000	-0.00614	-1.00000	-1.00000	0.00106	-1.00000	-1.00000
7802	MHI	Japan	un	50782	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
7866	MHI	Japan	un	51085	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
7877	MHI	Japan	un	51387	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
7882	MHI	Japan	un	51687	-0.02407	-1.00000	-1.00000	-0.00753	-1.00000	-1.00000	-0.00753	-1.00000	-1.00000	0.00051	-1.00000	-1.00000
8063	MHI	Japan	un	52084	0.00000	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
8167	MHI	Japan	un	52390	0.00000	-1.00000	-1.00000	-0.00286	-1.00000	-1.00000	-0.00286	-1.00000	-1.00000	0.00048	-1.00000	-1.00000
8221	MHI	Japan	un	52690	0.00038	-1.00000	-1.00000	-0.00439	-1.00000	-1.00000	-0.00439	-1.00000	-1.00000	0.00075	-1.00000	-1.00000
8266	MHI	Japan	un	53021	0.02469	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
8341	MHI	Japan	un	53323	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
8403	MHI	Japan	un	53928	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
8473	MHI	Japan	un	54324	0.02469	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
8735	MHI	Japan	un	54625	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
8741	MHI	Japan	un	55034	0.00000	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	-0.00137	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
8899	MHI	Japan	un	55743	0.02469	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00589	-1.00000	-1.00000	0.00031	-1.00000	-1.00000
8904	MHI	Japan	un	56093	-0.02716	-1.00000	-1.00000	-0.00761	-1.00000	-1.00000	-0.00761	-1.00000	-1.00000	0.00090	-1.00000	-1.00000
8919	MHI	Japan	un	57006	0.00000	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00142	-1.00000	-1.00000	0.00027	-1.00000	-1.00000
8927	MHI	Japan	un	57267	-0.02757	-1.00000	-1.00000	-0.01676	-1.00000	-1.00000	-0.01676	-1.00000	-1.00000	0.00186	-1.00000	-1.00000
9178	MHI	Japan	un	58185	-0.02439	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	-0.00280	-1.00000	-1.00000	0.00067	-1.00000	-1.00000
9298	MHI	Japan	un	59108	-0.01818	-1.00000	-1.00000	-0.00434	-1.00000	-1.00000	-0.00434	-1.00000	-1.00000	0.00043	-1.00000	-1.00000
9309	MHI	Japan	un	59434	0.02469	-1.00000	-1.00000	0.00011	-1.00000	-1.00000	0.00011	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
9349	MHI	Japan	un	59736	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00020	-1.00000	-1.00000
9467	MHI	Japan	un	60441	0.00000	-1.00000	-1.00000	-0.00286	-1.00000	-1.00000	-0.00286	-1.00000	-1.00000	0.00041	-1.00000	-1.00000
9621	MHI	Japan	un	60794	-0.03704	-1.00000	-1.00000	-0.00275	-1.00000	-1.00000	-0.00275	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
9689	MHI	Japan	un	61157	-0.02119	-1.00000	-1.00000	-0.00546	-1.00000	-1.00000	-0.00546	-1.00000	-1.00000	0.00194	-1.00000	-1.00000
9767	MHI	Japan	un	61460	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
9848	MHI	Japan	un	61766	-0.01416	-1.00000	-1.00000	-0.00434	-1.00000	-1.00000	-0.00434	-1.00000	-1.00000	0.00057	-1.00000	-1.00000
9868	MHI	Japan	un	62070	0.01852	-1.00000	-1.00000	0.00170	-1.00000	-1.00000	0.00170	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
9892	MHI	Japan	un	62377	0.07407	-1.00000	-1.00000	0.00881	-1.00000	-1.00000	0.00881	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
9958	MHI	Japan	un	62681	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
